targettype,targetsize,targetimage,temperature,sizereport,imagereport,temperaturereport
WildAnimal,0.489590261,Others,96.6309099,0.49145728,Others,96.91073124
WildAnimal,0.489590261,Others,96.6309099,0.485494358,Others,96.84596697
FeatheredAnimal,0.458181546,Others,96.85231802,0.458171554,Others,96.50432621
WildAnimal,0.495742789,Others,96.60544782,0.489260941,Others,98.21725138
WildAnimal,0.489590261,Others,96.6309099,0.491561342,Others,96.40596251
WildAnimal,0.516317545,Others,96.90316813,0.510715159,Others,99.68242546
WildAnimal,0.539146422,Others,96.90037445,0.539031886,Others,97.12180846
FeatheredAnimal,0.419100454,Others,96.66220259,0.413487982,Others,96.25154088
WildAnimal,0.485952808,Others,96.80596995,0.483423563,Others,97.08723232
WildAnimal,0.489590261,Others,96.6309099,0.490359166,Others,95.83449669
WildAnimal,0.502281071,Others,96.65036116,0.49221816,Others,95.35784996
WildAnimal,0.470208838,Others,96.98772838,0.465884266,Others,98.00233474
WildAnimal,1.611819312,Others,96.91930208,1.650689879,Others,98.05870421
WildAnimal,0.539146422,Others,96.90037445,0.537812534,Others,97.27147274
FeatheredAnimal,0.396397954,Others,96.8600437,0.395122159,Others,97.04874603
WildAnimal,1.611819312,Others,96.91930208,1.638795689,Others,97.42252802
WildAnimal,0.470208838,Others,96.98772838,0.483736226,Others,97.54243178
WildAnimal,0.512472092,Others,96.70561736,0.518367075,Others,94.94524183
WildAnimal,0.470208838,Others,96.98772838,0.466375578,Others,97.02693435
WildAnimal,0.512472092,Others,96.70561736,0.514690901,Others,96.11949469
WildAnimal,0.502281071,Others,96.65036116,0.490465997,Others,97.50816608
FeatheredAnimal,0.319734892,Others,96.83506959,0.317036475,Others,95.37802356
WildAnimal,0.501947538,Others,96.77452206,0.503509181,Others,97.7346197
FeatheredAnimal,0.419100454,Others,96.66220259,0.420487104,Others,93.19681203
FeatheredAnimal,0.396397954,Others,96.8600437,0.395620907,Others,96.02928642
FeatheredAnimal,0.419100454,Others,96.66220259,0.414398471,Others,97.13208819
WildAnimal,0.51050071,Others,96.98477283,0.512914256,Others,96.75514395
WildAnimal,0.512472092,Others,96.70561736,0.514064469,Others,97.27755568
FeatheredAnimal,0.319734892,Others,96.83506959,0.317964843,Others,96.21397534
WildAnimal,0.485088864,Others,96.8366631,0.47755395,Others,97.83933645
WildAnimal,0.495742789,Others,96.60544782,0.509907684,Others,94.6695874
WildAnimal,0.512472092,Others,96.70561736,0.511610731,CommercialFWA,94.04643477
WildAnimal,0.495742789,Others,96.60544782,0.488314257,Others,97.27573673
FeatheredAnimal,0.419100454,Others,96.66220259,0.419737366,Others,98.08277665
FeatheredAnimal,0.396397954,Others,96.8600437,0.395048059,Others,97.94286932
FeatheredAnimal,0.396397954,Others,96.8600437,0.397100689,Others,96.69951544
FeatheredAnimal,0.419100454,Others,96.66220259,0.411047746,Others,98.75275945
Ship,6.435246857,Others,71.8,6.29771238,Others,72.96463638
WildAnimal,1.571614956,Others,96.80252007,1.556080889,Others,95.52838056
FeatheredAnimal,0.396397954,Others,96.8600437,0.393740762,Others,96.25291498
FeatheredAnimal,0.419100454,Others,96.66220259,0.420889607,Others,97.107845
FeatheredAnimal,0.396397954,Others,96.8600437,0.39070711,Others,96.94981601
FeatheredAnimal,0.545474605,Others,96.87645577,0.544110657,Others,97.07296955
FeatheredAnimal,0.319734892,Others,96.83506959,0.319101365,Others,96.68420838
FeatheredAnimal,0.613826384,Others,96.73980944,0.619208952,Others,96.97419369
WildAnimal,0.502281071,Others,96.65036116,0.504076649,Others,95.29156869
FeatheredAnimal,0.396397954,Others,96.8600437,0.401849864,Others,94.89772425
FeatheredAnimal,0.396397954,Others,96.8600437,0.396603883,Others,98.10831981
FeatheredAnimal,0.396397954,Others,96.8600437,0.397339013,Others,96.57390624
FeatheredAnimal,0.436686299,Others,96.91768593,0.435422271,Others,99.9901107
FeatheredAnimal,0.419100454,Others,96.66220259,0.424856653,Others,97.57757066
WildAnimal,0.502281071,Others,96.65036116,0.49252003,Others,98.01254985
WildAnimal,0.539146422,Others,96.90037445,0.539716663,Others,96.05784618
FeatheredAnimal,0.396397954,Others,96.8600437,0.395872553,Others,96.8103782
WildAnimal,0.51050071,Others,96.98477283,0.507526166,Others,100.9333116
WildAnimal,0.495742789,Others,96.60544782,0.502976572,Others,96.06623754
FeatheredAnimal,0.613826384,Others,96.73980944,0.609322152,Others,97.23455236
WildAnimal,0.495742789,Others,96.60544782,0.490943007,Others,97.56054488
WildAnimal,0.512472092,Others,96.70561736,0.510809715,Others,96.60113459
WildAnimal,0.477593467,Others,96.95711348,0.478951547,Others,96.47554008
FeatheredAnimal,0.516930243,Others,96.71693053,0.527434462,Others,98.24395942
FeatheredAnimal,0.319734892,Others,96.83506959,0.322331807,Others,95.43845554
FeatheredAnimal,0.516930243,Others,96.71693053,0.502917187,Others,97.39802386
WildAnimal,0.495742789,Others,96.60544782,0.492574218,Others,96.26778053
UAV,1.799260279,MilitaryFWA,71.9,1.745458781,MilitaryFWA,73.06672588
WildAnimal,0.516317545,Others,96.90316813,0.511315413,CommercialFWA,97.00508607
FeatheredAnimal,0.319734892,Others,96.83506959,0.314048127,Others,94.9577846
WildAnimal,0.489590261,Others,96.6309099,0.487851219,Others,96.58088353
FeatheredAnimal,0.396397954,Others,96.8600437,0.395043112,Others,96.58384406
UAV,1.799260279,MilitaryFWA,71.9,1.795584684,MilitaryFWA,70.45854456
FeatheredAnimal,0.458181546,Others,96.85231802,0.428544031,Others,94.41161041
FeatheredAnimal,0.319734892,Others,96.83506959,0.31632833,Others,96.31624053
WildAnimal,0.502281071,Others,96.65036116,0.503455422,Others,98.27897245
WildAnimal,0.512472092,Others,96.70561736,0.51097996,Others,94.41827167
FeatheredAnimal,0.319734892,Others,96.83506959,0.317621747,Others,96.4670547
WildAnimal,0.51050071,Others,96.98477283,0.508498525,Others,96.55142878
FeatheredAnimal,0.419100454,Others,96.66220259,0.41021579,Others,95.92073758
WildAnimal,1.611819312,Others,96.91930208,1.612639616,Others,95.56023979
FeatheredAnimal,0.613826384,Others,96.73980944,0.618926719,Others,93.55509447
FeatheredAnimal,0.419100454,Others,96.66220259,0.419997177,Others,96.05344962
FeatheredAnimal,0.319734892,Others,96.83506959,0.319953643,Others,96.66472409
WildAnimal,0.495742789,Others,96.60544782,0.501466629,Others,96.67796087
UAV,1.799260279,MilitaryFWA,71.9,1.794923709,MilitaryFWA,72.20131461
FeatheredAnimal,0.516930243,Others,96.71693053,0.521439173,Others,98.27639256
WildAnimal,0.512472092,Others,96.70561736,0.517171543,Others,96.19008145
FeatheredAnimal,0.396397954,Others,96.8600437,0.388471228,Others,96.23253245
FeatheredAnimal,0.613826384,Others,96.73980944,0.618695417,Others,98.28314848
FeatheredAnimal,0.319734892,Others,96.83506959,0.321584231,Others,96.71129775
WildAnimal,0.502281071,Others,96.65036116,0.502790828,Others,96.47064745
FeatheredAnimal,0.458181546,Others,96.85231802,0.455736924,Others,98.51511916
WildAnimal,0.489590261,Others,96.6309099,0.486151312,Others,96.90134765
FeatheredAnimal,0.396397954,Others,96.8600437,0.390419486,Others,96.10467698
FeatheredAnimal,0.516930243,Others,96.71693053,0.514567872,Others,97.21612155
FeatheredAnimal,0.516930243,Others,96.71693053,0.519192541,Others,97.24959922
WildAnimal,0.539146422,Others,96.90037445,0.534656737,Others,97.03520276
WildAnimal,0.51050071,Others,96.98477283,0.508244011,Others,97.25161174
WildAnimal,0.512472092,Others,96.70561736,0.517825785,Others,97.1390233
FeatheredAnimal,0.319734892,Others,96.83506959,0.320120255,Others,96.72588948
FeatheredAnimal,0.319734892,Others,96.83506959,0.32347947,Others,96.39832676
WildAnimal,0.51050071,Others,96.98477283,0.508376252,Others,96.13750049
WildAnimal,0.512472092,Others,96.70561736,0.508825454,Others,96.49829536
FeatheredAnimal,0.613826384,Others,96.73980944,0.610475634,Others,97.50301746
FeatheredAnimal,0.516930243,Others,96.71693053,0.514839897,Others,96.33340095
FeatheredAnimal,0.396397954,Others,96.8600437,0.394414783,Others,95.5581151
FeatheredAnimal,0.613826384,Others,96.73980944,0.612733818,Others,96.54354918
WildAnimal,0.495742789,Others,96.60544782,0.494405365,MilitaryTracked,97.30929828
FeatheredAnimal,0.516930243,Others,96.71693053,0.523507877,CommercialTracked,97.02306167
WildAnimal,0.501947538,Others,96.77452206,0.50148192,Others,97.64630414
FeatheredAnimal,0.516930243,Others,96.71693053,0.505605689,Others,97.09950064
WildAnimal,0.489590261,Others,96.6309099,0.485384723,Others,95.36829758
WildAnimal,0.489590261,Others,96.6309099,0.49063806,Others,96.15457383
FeatheredAnimal,0.396397954,Others,96.8600437,0.401588794,Others,94.92928908
WildAnimal,0.539146422,Others,96.90037445,0.53438271,Others,96.77736701
WildAnimal,0.51050071,Others,96.98477283,0.506531942,Others,96.98841297
FeatheredAnimal,0.436686299,Others,96.91768593,0.425470912,Others,96.39933095
FeatheredAnimal,0.613826384,Others,96.73980944,0.604356509,Others,95.91469062
FeatheredAnimal,0.516930243,Others,96.71693053,0.519017056,Others,96.20503138
FeatheredAnimal,0.545474605,Others,96.87645577,0.544676119,Others,96.55860714
FeatheredAnimal,0.319734892,Others,96.83506959,0.319110751,Others,96.41225517
FeatheredAnimal,0.516930243,Others,96.71693053,0.516988859,Others,96.22198269
FeatheredAnimal,0.396397954,Others,96.8600437,0.395984561,Others,96.73889504
WildAnimal,0.489590261,Others,96.6309099,0.49388947,Others,96.74992218
WildAnimal,0.470208838,Others,96.98772838,0.460624479,Others,95.88167097
FeatheredAnimal,0.396397954,Others,96.8600437,0.395398122,Others,96.02769767
WildAnimal,0.501947538,Others,96.77452206,0.500968781,Others,97.06769246
WildAnimal,0.539146422,Others,96.90037445,0.537849114,Others,97.44496578
FeatheredAnimal,0.516930243,Others,96.71693053,0.518938388,Others,97.03120067
WildAnimal,0.502281071,Others,96.65036116,0.509653602,Others,97.66498485
WildAnimal,0.512472092,Others,96.70561736,0.520375774,HumanWithoutWeapon,96.43056396
WildAnimal,1.611819312,Others,96.91930208,1.632206563,Others,98.30080849
FeatheredAnimal,0.516930243,Others,96.71693053,0.518262014,Others,98.0019116
FeatheredAnimal,0.458181546,Others,96.85231802,0.461650692,Others,94.54723367
WildAnimal,0.512472092,Others,96.70561736,0.506780517,Others,97.21786736
FeatheredAnimal,0.419100454,Others,96.66220259,0.421397197,Others,96.71126234
FeatheredAnimal,0.516930243,Others,96.71693053,0.526170612,Others,97.58508996
FeatheredAnimal,0.516930243,Others,96.71693053,0.506582543,Others,98.13213389
UAV,1.897914704,MilitaryFWA,72.2,1.883731283,MilitaryFWA,73.53744239
FeatheredAnimal,0.458181546,Others,96.85231802,0.466019479,Others,94.72762213
WildAnimal,1.611819312,Others,96.91930208,1.635337858,Others,96.41843366
WildAnimal,0.516317545,Others,96.90316813,0.522572207,Others,97.3785473
FeatheredAnimal,0.545474605,Others,96.87645577,0.547132419,Others,97.17658603
FeatheredAnimal,0.319734892,Others,96.83506959,0.319547778,Others,97.00263126
FeatheredAnimal,0.319734892,Others,96.83506959,0.318451353,Others,96.44803668
FeatheredAnimal,0.396397954,Others,96.8600437,0.393951764,Others,97.5792834
WildAnimal,0.501947538,Others,96.77452206,0.507765941,Others,95.44811328
FeatheredAnimal,0.319734892,Others,96.83506959,0.313423744,Others,96.92974094
WildAnimal,0.539146422,Others,96.90037445,0.537790069,Others,96.72051124
WildAnimal,0.539146422,Others,96.90037445,0.540443981,Others,96.45422864
WildAnimal,0.495742789,Others,96.60544782,0.497156169,Others,95.1765925
WildAnimal,0.512472092,Others,96.70561736,0.511664788,Others,96.42718765
WildAnimal,0.512472092,Others,96.70561736,0.510547189,Others,96.44151697
WildAnimal,0.512472092,Others,96.70561736,0.511378909,Others,97.07529424
FeatheredAnimal,0.319734892,Others,96.83506959,0.318756415,Others,96.70390331
FeatheredAnimal,0.613826384,Others,96.73980944,0.610063761,Others,97.0719299
FeatheredAnimal,0.396397954,Others,96.8600437,0.387277094,MilitaryWheeled,96.10247234
WildAnimal,0.485952808,Others,96.80596995,0.501386252,Others,99.44458704
FeatheredAnimal,0.319734892,Others,96.83506959,0.319623443,Others,96.76841391
FeatheredAnimal,0.613826384,Others,96.73980944,0.617117936,Others,96.45104598
FeatheredAnimal,0.396397954,Others,96.8600437,0.395362502,Others,96.68855673
WildAnimal,0.501947538,Others,96.77452206,0.497642112,Others,95.52189846
WildAnimal,0.495742789,Others,96.60544782,0.503900289,Others,96.83798114
WildAnimal,0.485952808,Others,96.80596995,0.474011783,Others,97.50568362
FeatheredAnimal,0.319734892,Others,96.83506959,0.318620209,Others,96.71227971
FeatheredAnimal,0.613826384,Others,96.73980944,0.61959793,Others,95.57317334
WildAnimal,0.516317545,Others,96.90316813,0.523046476,Others,93.64597713
FeatheredAnimal,0.516930243,Others,96.71693053,0.519518395,Others,97.39116648
FeatheredAnimal,0.396397954,Others,96.8600437,0.397586281,Others,96.95987967
FeatheredAnimal,0.319734892,Others,96.83506959,0.32257721,Others,96.68679634
WildAnimal,0.512472092,Others,96.70561736,0.519271017,Others,95.83659895
FeatheredAnimal,0.319734892,Others,96.83506959,0.317049582,Others,97.06440646
FeatheredAnimal,0.458181546,Others,96.85231802,0.466430461,Others,94.15568725
WildAnimal,0.489590261,Others,96.6309099,0.488263312,Others,96.85975827
FeatheredAnimal,0.516930243,Others,96.71693053,0.517066506,Others,97.45579377
FeatheredAnimal,0.396397954,Others,96.8600437,0.399787108,Others,95.04596662
WildAnimal,0.512472092,Others,96.70561736,0.526338531,Others,96.90188064
FeatheredAnimal,0.516930243,Others,96.71693053,0.516684255,Others,96.93121913
WildAnimal,0.495742789,Others,96.60544782,0.499851039,Others,97.80683245
FeatheredAnimal,0.458181546,Others,96.85231802,0.473717002,Others,94.51954635
WildAnimal,0.501947538,Others,96.77452206,0.497417557,Others,99.09651831
WildAnimal,0.502281071,Others,96.65036116,0.507961295,Others,96.44893188
FeatheredAnimal,0.396397954,Others,96.8600437,0.396214872,Others,96.93351367
FeatheredAnimal,0.319734892,Others,96.83506959,0.320200395,Others,95.56698802
WildAnimal,0.495742789,Others,96.60544782,0.490886717,Others,94.70311726
WildAnimal,0.489590261,Others,96.6309099,0.491563984,HumanWithWeapon,96.80467543
FeatheredAnimal,0.419100454,Others,96.66220259,0.413512816,Others,94.39715482
WildAnimal,0.489590261,Others,96.6309099,0.490650928,Others,97.04334964
FeatheredAnimal,0.419100454,Others,96.66220259,0.409856569,Others,97.83169976
WildAnimal,0.502281071,Others,96.65036116,0.494367264,Others,96.25029192
FeatheredAnimal,0.319734892,Others,96.83506959,0.32333502,Others,93.92995651
WildAnimal,0.512472092,Others,96.70561736,0.511503629,Others,96.11601691
FeatheredAnimal,0.319734892,Others,96.83506959,0.319025535,Others,96.47725287
WildAnimal,0.539146422,Others,96.90037445,0.540523247,MilitaryFWA,96.946933
FeatheredAnimal,0.319734892,Others,96.83506959,0.321857854,Others,97.52836626
FeatheredAnimal,0.436686299,Others,96.91768593,0.43649743,Others,96.17555004
UAV,1.799260279,MilitaryFWA,71.9,1.808112601,MilitaryFWA,72.65357394
WildAnimal,0.495742789,Others,96.60544782,0.490432908,Others,96.12211143
WildAnimal,0.51050071,Others,96.98477283,0.508525372,Others,97.57698564
WildAnimal,0.539146422,Others,96.90037445,0.537620809,Others,97.24845965
FeatheredAnimal,0.319734892,Others,96.83506959,0.322390129,Others,96.78297985
FeatheredAnimal,0.516930243,Others,96.71693053,0.517234324,Others,95.79873307
FeatheredAnimal,0.319734892,Others,96.83506959,0.319266475,Others,96.11628466
WildAnimal,0.485952808,Others,96.80596995,0.489039264,Others,95.49913391
WildAnimal,0.512472092,Others,96.70561736,0.514204479,Others,96.57042288
WildAnimal,0.51050071,Others,96.98477283,0.510639663,Others,97.61492229
WildAnimal,0.489590261,Others,96.6309099,0.490608294,Others,97.43749136
WildAnimal,0.539146422,Others,96.90037445,0.535271784,Others,97.55376492
FeatheredAnimal,0.396397954,Others,96.8600437,0.397290084,HumanWithWeapon,97.09953648
WildAnimal,1.611819312,Others,96.91930208,1.610773188,Others,96.8690444
WildAnimal,0.489590261,Others,96.6309099,0.490765559,Others,97.16929891
WildAnimal,0.489590261,Others,96.6309099,0.49075808,Others,96.55379957
FeatheredAnimal,0.516930243,Others,96.71693053,0.523490962,Others,91.99803651
WildAnimal,0.502281071,Others,96.65036116,0.504993431,Others,97.87158347
WildAnimal,1.611819312,Others,96.91930208,1.592372908,Others,96.95096879
WildAnimal,0.539146422,Others,96.90037445,0.534593417,Others,96.22416724
FeatheredAnimal,0.458181546,Others,96.85231802,0.459962349,Others,97.60289017
FeatheredAnimal,0.613826384,Others,96.73980944,0.625538717,Others,97.21452956
FeatheredAnimal,0.396397954,Others,96.8600437,0.400476941,Others,96.36969913
FeatheredAnimal,0.613826384,Others,96.73980944,0.618856227,Others,97.40222838
FeatheredAnimal,0.396397954,Others,96.8600437,0.39427043,Others,97.5213154
FeatheredAnimal,0.319734892,Others,96.83506959,0.322405079,Others,97.00905536
WildAnimal,1.611819312,Others,96.91930208,1.638456022,MilitaryFWA,95.88747853
FeatheredAnimal,0.396397954,Others,96.8600437,0.398848255,Others,95.31504943
WildAnimal,0.502281071,Others,96.65036116,0.499303534,Others,97.35468184
FeatheredAnimal,0.613826384,Others,96.73980944,0.626401305,Others,97.01331724
WildAnimal,0.485088864,Others,96.8366631,0.484986166,Others,96.72440196
FeatheredAnimal,0.419100454,Others,96.66220259,0.409690581,Others,97.45959363
FeatheredAnimal,0.319734892,Others,96.83506959,0.323042965,Others,95.90367063
WildAnimal,0.512472092,Others,96.70561736,0.516103128,Others,96.04321046
FeatheredAnimal,0.396397954,Others,96.8600437,0.40043061,Others,95.97233229
FeatheredAnimal,0.419100454,Others,96.66220259,0.408653011,Others,96.21032544
FeatheredAnimal,0.516930243,Others,96.71693053,0.516233039,Others,97.13449866
FeatheredAnimal,0.319734892,Others,96.83506959,0.32103138,Others,97.57342137
WildAnimal,0.470208838,Others,96.98772838,0.473522203,Others,97.43603019
FeatheredAnimal,0.319734892,Others,96.83506959,0.31721085,Others,96.85899623
WildAnimal,0.482668261,Others,96.96621886,0.490973392,Others,97.99697581
WildAnimal,0.502281071,Others,96.65036116,0.500406911,Others,97.64849225
WildAnimal,0.539146422,Others,96.90037445,0.543678296,Others,96.8877517
FeatheredAnimal,0.436686299,Others,96.91768593,0.43459088,Others,95.95779052
FeatheredAnimal,0.419100454,Others,96.66220259,0.404066157,Others,97.80279771
WildAnimal,0.495742789,Others,96.60544782,0.497970986,Others,96.93320304
WildAnimal,1.611819312,Others,96.91930208,1.613280578,Others,98.58608132
FeatheredAnimal,0.396397954,Others,96.8600437,0.39766601,Others,97.3170532
WildAnimal,0.502281071,Others,96.65036116,0.497341815,Others,96.30669942
FeatheredAnimal,0.545474605,Others,96.87645577,0.545783752,CommercialWheeled,96.76439177
FeatheredAnimal,0.516930243,Others,96.71693053,0.505139497,Others,100.3854553
WildAnimal,0.539146422,Others,96.90037445,0.538113789,Others,96.43822834
FeatheredAnimal,0.545474605,Others,96.87645577,0.551189056,Others,96.19058605
WildAnimal,0.512472092,Others,96.70561736,0.515799072,Others,96.1642681
FeatheredAnimal,0.516930243,Others,96.71693053,0.511945163,Others,97.72301837
WildAnimal,0.502281071,Others,96.65036116,0.505064942,MilitaryTracked,96.24834505
FeatheredAnimal,0.319734892,Others,96.83506959,0.320078138,Others,96.2139253
FeatheredAnimal,0.396397954,Others,96.8600437,0.398287033,Others,98.31725521
FeatheredAnimal,0.458181546,Others,96.85231802,0.458633686,Others,97.68311046
FeatheredAnimal,0.319734892,Others,96.83506959,0.320599854,Others,97.60624873
WildAnimal,0.512472092,Others,96.70561736,0.510167554,Others,97.55901929
WildAnimal,0.51050071,Others,96.98477283,0.51185846,Others,97.23459132
WildAnimal,0.485088864,Others,96.8366631,0.492839854,Others,96.39331781
FeatheredAnimal,0.319734892,Others,96.83506959,0.317790979,Others,96.93277617
WildAnimal,1.611819312,Others,96.91930208,1.599472605,Others,97.38034612
WildAnimal,0.489590261,Others,96.6309099,0.494019106,Others,97.01784452
WildAnimal,0.539146422,Others,96.90037445,0.535168499,Others,96.74583248
WildAnimal,0.489590261,Others,96.6309099,0.489311687,Others,96.34941616
WildAnimal,1.611819312,Others,96.91930208,1.636412274,CommercialFWA,98.98275809
FeatheredAnimal,0.516930243,Others,96.71693053,0.521720772,Others,97.54708178
UAV,1.799260279,MilitaryFWA,71.9,1.794826172,MilitaryFWA,71.51005883
FeatheredAnimal,0.516930243,Others,96.71693053,0.517328694,Others,96.85583662
FeatheredAnimal,0.613826384,Others,96.73980944,0.626388268,Others,93.66827144
FeatheredAnimal,0.319734892,Others,96.83506959,0.319836053,Others,96.1964614
WildAnimal,0.51050071,Others,96.98477283,0.513686563,Others,97.36536823
WildAnimal,0.51050071,Others,96.98477283,0.508350663,Others,97.18200498
WildAnimal,0.489590261,Others,96.6309099,0.496009734,Others,96.56746313
FeatheredAnimal,0.419100454,Others,96.66220259,0.42538862,Others,95.17401516
FeatheredAnimal,0.319734892,Others,96.83506959,0.322926525,Others,96.64932709
FeatheredAnimal,0.516930243,Others,96.71693053,0.511501684,Others,96.33179266
FeatheredAnimal,0.319734892,Others,96.83506959,0.317698642,Others,97.1785105
WildAnimal,0.539146422,Others,96.90037445,0.540427939,Others,96.01742266
WildAnimal,0.51050071,Others,96.98477283,0.515236037,Others,96.71372605
WildAnimal,0.495742789,Others,96.60544782,0.495604756,CommercialFWA,94.9398386
WildAnimal,0.51050071,Others,96.98477283,0.508246811,Others,97.3041242
FeatheredAnimal,0.396397954,Others,96.8600437,0.397669318,Others,97.34119182
FeatheredAnimal,0.396397954,Others,96.8600437,0.395255297,Others,96.10694303
FeatheredAnimal,0.516930243,Others,96.71693053,0.51587097,Others,96.52056489
FeatheredAnimal,0.319734892,Others,96.83506959,0.320152843,Others,96.72216065
WildAnimal,0.51050071,Others,96.98477283,0.509070449,Others,97.13406623
FeatheredAnimal,0.436686299,Others,96.91768593,0.435825506,Others,100.3129437
FeatheredAnimal,0.516930243,Others,96.71693053,0.515501582,Others,96.51298632
FeatheredAnimal,0.396397954,Others,96.8600437,0.396480095,Others,96.52181241
UAV,1.897914704,MilitaryFWA,72.2,1.894952711,MilitaryFWA,71.91336582
WildAnimal,0.489590261,Others,96.6309099,0.489890596,Others,96.81080333
WildAnimal,0.51050071,Others,96.98477283,0.513147678,Others,97.0452711
WildAnimal,1.611819312,Others,96.91930208,1.599497483,HumanWithoutWeapon,96.41574852
WildAnimal,0.516317545,Others,96.90316813,0.504267625,Others,97.91634018
WildAnimal,0.539146422,Others,96.90037445,0.539435427,CommercialRWA,98.72326479
WildAnimal,0.470208838,Others,96.98772838,0.485091144,MilitaryFWA,97.02687243
Terrorist,2.124880995,HumanWithWeapon,96.94674693,2.149016297,HumanWithWeapon,99.02888305
FeatheredAnimal,0.581316127,Others,96.64405654,0.577022965,Others,97.27317547
WildAnimal,0.489590261,Others,96.6309099,0.492834691,Others,95.56527917
WildAnimal,0.482668261,Others,96.96621886,0.481325612,Others,96.95842684
UAV,1.799260279,MilitaryFWA,71.9,1.829627349,MilitaryFWA,71.91047301
WildAnimal,0.51050071,Others,96.98477283,0.512805109,Others,96.79821444
WildAnimal,0.495742789,Others,96.60544782,0.500526787,Others,94.84759632
WildAnimal,0.501947538,Others,96.77452206,0.497754914,Others,97.25965361
WildAnimal,1.611819312,Others,96.91930208,1.624464455,Others,98.34180257
WildAnimal,0.501947538,Others,96.77452206,0.499712077,Others,96.9669566
WildAnimal,0.516317545,Others,96.90316813,0.516138717,Others,95.90863958
WildAnimal,0.485088864,Others,96.8366631,0.466235538,Others,95.37118179
FeatheredAnimal,0.396397954,Others,96.8600437,0.398690236,Others,96.39496905
WildAnimal,0.539146422,Others,96.90037445,0.542148071,Others,96.61602057
FeatheredAnimal,0.516930243,Others,96.71693053,0.514600508,Others,96.24280751
WildAnimal,0.489590261,Others,96.6309099,0.491823614,Others,96.53818712
WildAnimal,1.611819312,Others,96.91930208,1.620662284,Others,95.10639708
Ship,6.435246857,Others,71.8,6.471770594,Others,71.4661173
WildAnimal,0.495742789,Others,96.60544782,0.501457172,Others,95.59935565
FeatheredAnimal,0.396397954,Others,96.8600437,0.399755423,Others,96.72910718
WildAnimal,0.501947538,Others,96.77452206,0.50714451,Others,98.15493353
FeatheredAnimal,0.545474605,Others,96.87645577,0.545771309,Others,95.91374212
FeatheredAnimal,0.458181546,Others,96.85231802,0.461383386,Others,98.16811774
WildAnimal,0.539146422,Others,96.90037445,0.534758145,Others,97.15220449
FeatheredAnimal,0.613826384,Others,96.73980944,0.619646469,Others,98.25217344
WildAnimal,0.470208838,Others,96.98772838,0.465361915,Others,95.28148297
UAV,1.799260279,MilitaryFWA,71.9,1.786407631,MilitaryFWA,72.15701073
FeatheredAnimal,0.319734892,Others,96.83506959,0.320347838,Others,96.47003859
FeatheredAnimal,0.516930243,Others,96.71693053,0.51901858,Others,96.85334781
FeatheredAnimal,0.545474605,Others,96.87645577,0.552687583,Others,97.27263023
FeatheredAnimal,0.319734892,Others,96.83506959,0.319449731,Others,95.90560164
WildAnimal,0.502281071,Others,96.65036116,0.502415512,Others,98.35173167
WildAnimal,1.571614956,Others,96.80252007,1.605044266,Others,98.58093727
WildAnimal,0.516317545,Others,96.90316813,0.524120226,Others,95.4975004
FeatheredAnimal,0.516930243,Others,96.71693053,0.515930403,Others,96.73968204
FeatheredAnimal,0.613826384,Others,96.73980944,0.60439471,Others,98.58837759
FeatheredAnimal,0.436686299,Others,96.91768593,0.433673371,Others,95.73673664
WildAnimal,0.51050071,Others,96.98477283,0.513532084,Others,96.32194096
FeatheredAnimal,0.516930243,Others,96.71693053,0.514684252,Others,96.96824661
FeatheredAnimal,0.396397954,Others,96.8600437,0.395858876,Others,97.10445368
WildAnimal,0.512472092,Others,96.70561736,0.508786914,Others,96.89994632
FeatheredAnimal,0.396397954,Others,96.8600437,0.401930208,Others,94.13269213
FeatheredAnimal,0.319734892,Others,96.83506959,0.316542498,Others,96.63818869
FeatheredAnimal,0.396397954,Others,96.8600437,0.400429312,MilitaryWheeled,97.37239426
FeatheredAnimal,0.396397954,Others,96.8600437,0.394889952,CommercialFWA,97.41343062
WildAnimal,0.502281071,Others,96.65036116,0.506581975,Others,96.90282878
FeatheredAnimal,0.613826384,Others,96.73980944,0.61289364,Others,97.55713745
FeatheredAnimal,0.319734892,Others,96.83506959,0.319669926,HumanWithWeapon,96.60792822
FeatheredAnimal,0.319734892,Others,96.83506959,0.325292417,Others,94.80130138
WildAnimal,0.495742789,Others,96.60544782,0.497615581,Others,96.36175746
FeatheredAnimal,0.516930243,Others,96.71693053,0.519541438,Others,96.61013443
FeatheredAnimal,0.319734892,Others,96.83506959,0.32056824,Others,96.55734169
WildAnimal,0.539146422,Others,96.90037445,0.542554226,Others,97.58812625
UAV,1.799260279,MilitaryFWA,71.9,1.805176418,MilitaryFWA,71.40427274
WildAnimal,0.485088864,Others,96.8366631,0.482436954,Others,96.7390351
WildAnimal,0.495742789,Others,96.60544782,0.510089023,Others,93.96455854
WildAnimal,0.539146422,Others,96.90037445,0.539147677,Others,96.63758665
FeatheredAnimal,0.396397954,Others,96.8600437,0.394778795,Others,96.56647554
FeatheredAnimal,0.396397954,Others,96.8600437,0.395985914,Others,97.3033769
WildAnimal,0.495742789,Others,96.60544782,0.506141383,Others,95.43300873
FeatheredAnimal,0.319734892,Others,96.83506959,0.321108273,Others,97.05992978
FeatheredAnimal,0.545474605,Others,96.87645577,0.539412923,Others,97.9314786
FeatheredAnimal,0.396397954,Others,96.8600437,0.395257953,Others,96.43870547
